Timestamp,Temperature,Humidity,CO2,PM2.5,PM10,TVOC,CO,Occupancy_Count,Ventilation_Status
19-02-2024 09:10,23.41,68.16,560.77,9.99,45.87,286.98,4.32,23.0,Open
19-02-2024 09:15,24.37,63.49,529.05,45.51,55.67,275.72,1.18,22.0,Closed
19-02-2024 09:20,25.26,35.78,815.19,8.16,72.61,242.21,2.45,19.0,Open
19-02-2024 09:25,27.76,68.96,637.79,67.78,90.37,50.11,1.26,9.0,Open
19-02-2024 09:30,23.16,38.67,573.94,6.64,86.22,470.48,3.83,19.0,Open
19-02-2024 09:35,21.23,34.95,538.07,58.69,32.48,51.55,2.47,18.0,Open
19-02-2024 09:40,25.95,41.56,488.4,7.33,45.37,296.31,3.76,4.0,Closed
19-02-2024 09:45,20.71,35.65,686.43,67.6,55.88,358.77,3.1,13.0,Closed
19-02-2024 09:50,22.39,38.99,606.18,33.21,51.53,111.56,,32.0,Closed
19-02-2024 09:55,18.78,42.35,680.74,69.44,88.64,315.55,4.03,47.0,
19-02-2024 10:00,18.25,53.63,549.83,42.49,12.67,308.93,1.24,28.0,Closed
19-02-2024 10:05,27.63,54.55,973.42,34.21,42.64,346.17,0.81,22.0,Closed
19-02-2024 10:10,26.36,51.38,485.92,27.46,72.87,306.7,3.95,39.0,Closed
19-02-2024 10:15,24.96,41.93,967.39,,74.9,441.7,0.24,37.0,Closed
19-02-2024 10:20,22.09,68.14,659.86,43.28,24.08,246.66,0.6,26.0,
19-02-2024 10:25,19.73,41.87,693.05,59.16,93.04,267.33,0.96,,Open
19-02-2024 10:30,19.56,46.04,506.44,48.9,17.41,442.49,4.89,33.0,Open
19-02-2024 10:35,20.5,46.89,665.56,53.09,31.72,435.11,1.2,39.0,Open
19-02-2024 10:40,23.49,30.9,465.77,34.48,63.92,94.68,1.43,20.0,Open
19-02-2024 10:45,25.15,47.15,979.36,27.14,18.44,296.91,2.13,45.0,Closed
19-02-2024 10:50,24.6,43.53,622.68,,65.43,241.66,3.5,25.0,Open
19-02-2024 10:55,20.8,32.83,528.56,42.84,98.98,406.93,0.89,31.0,Open
19-02-2024 11:00,27.55,62.45,847.94,60.29,75.57,239.6,2.79,40.0,Closed
19-02-2024 11:05,25.38,58.47,598.05,60.75,24.67,253.24,4.81,36.0,Open
19-02-2024 11:10,23.54,41.34,764.01,18.68,71.17,79.63,3.38,49.0,Closed
19-02-2024 11:15,24.12,40.42,478.54,51.6,51.26,250.33,1.11,16.0,Open
19-02-2024 11:20,22.2,66.19,671.75,74.59,33.58,,2.62,39.0,
19-02-2024 11:25,20.48,37.57,568.02,50.88,20.73,,1.47,15.0,Closed
19-02-2024 11:30,21.56,64.95,870.14,61.64,23.95,72.21,2.09,31.0,Closed
19-02-2024 11:35,25.58,33.11,481.68,64.59,54.96,460.74,4.85,2.0,Closed
19-02-2024 11:40,18.14,63.58,780.97,54.03,28.84,107.35,4.21,2.0,Open
19-02-2024 11:45,19.16,51.67,404.36,55.34,75.77,497.92,3.39,7.0,Closed
19-02-2024 11:50,18.46,61.03,417.93,27.77,15.66,282.57,2.14,42.0,Open
19-02-2024 11:55,18.41,33.72,752.61,23.51,44.3,77.48,0.12,32.0,Open
19-02-2024 12:00,26.55,46.8,919.68,67.81,24.21,437.88,3.29,37.0,Open
19-02-2024 12:05,25.04,48.01,676.98,7.2,94.44,243.28,3.06,7.0,Closed
19-02-2024 12:10,22.74,50.61,652.0,15.49,12.35,314.41,4.92,36.0,Closed
19-02-2024 12:15,18.98,55.11,453.95,55.04,73.95,378.12,4.41,4.0,Open
19-02-2024 12:20,22.92,45.58,884.79,65.51,68.19,465.44,2.7,45.0,Closed
19-02-2024 12:25,22.73,47.9,688.75,73.21,50.71,207.42,2.6,9.0,Closed
19-02-2024 12:30,19.73,44.81,543.27,41.54,97.93,377.77,4.43,40.0,Open
19-02-2024 12:35,22.34,57.95,877.86,19.47,97.67,109.34,3.27,21.0,Open
19-02-2024 12:40,21.99,66.34,668.74,57.42,87.97,53.8,2.25,11.0,Closed
19-02-2024 12:45,24.16,34.57,486.33,6.59,30.78,95.61,4.4,10.0,Closed
19-02-2024 12:50,24.35,41.5,455.46,9.35,61.05,50.07,1.58,20.0,Open
19-02-2024 12:55,18.45,38.79,979.43,73.74,19.04,267.32,1.86,5.0,Closed
19-02-2024 13:00,21.75,67.57,785.18,63.36,70.1,152.8,4.97,30.0,Closed
19-02-2024 13:05,24.26,,546.31,6.41,48.71,232.45,0.19,29.0,Open
19-02-2024 13:10,23.03,35.72,,20.86,29.76,423.23,1.21,36.0,Closed
19-02-2024 13:15,26.56,45.92,865.05,69.58,80.27,203.04,4.7,37.0,Open
19-02-2024 13:20,24.59,48.95,935.09,62.65,63.49,381.95,2.9,18.0,Closed
19-02-2024 13:25,19.63,54.92,755.7,60.83,26.53,349.33,2.74,18.0,Closed
19-02-2024 13:30,18.71,38.61,945.06,8.65,64.32,393.47,2.61,32.0,Closed
19-02-2024 13:35,24.42,50.08,664.92,23.39,20.38,450.02,1.74,32.0,Closed
19-02-2024 13:40,18.27,62.06,915.04,56.72,87.53,202.84,2.21,34.0,Open
19-02-2024 13:45,23.86,56.4,419.67,57.1,19.68,427.91,3.52,12.0,Open
19-02-2024 13:50,27.4,34.17,805.86,74.01,28.05,170.91,0.89,11.0,Closed
19-02-2024 13:55,23.75,66.49,636.24,30.67,19.4,115.05,3.82,36.0,Closed
19-02-2024 14:00,21.88,43.54,838.68,44.52,84.55,354.48,1.37,36.0,Open
19-02-2024 14:05,24.43,46.98,824.95,41.72,18.75,87.74,1.17,13.0,Open
19-02-2024 14:10,22.58,57.7,731.47,54.02,46.1,77.28,4.61,22.0,Open
19-02-2024 14:15,23.46,48.45,913.96,40.99,55.76,393.82,0.52,8.0,Closed
19-02-2024 14:20,27.41,53.52,893.92,37.47,26.44,362.06,3.08,14.0,Closed
19-02-2024 14:25,21.86,49.11,986.58,70.38,11.01,169.4,0.17,40.0,Closed
19-02-2024 14:30,27.61,42.31,556.76,14.45,83.56,379.47,4.18,38.0,Open
19-02-2024 14:35,27.05,,720.2,23.32,23.28,493.0,1.28,28.0,Closed
19-02-2024 14:40,19.96,42.46,824.94,32.02,86.6,384.71,4.03,0.0,Open
19-02-2024 14:45,18.69,47.95,958.48,60.7,40.84,105.48,1.83,33.0,
19-02-2024 14:50,19.01,38.1,920.45,22.21,15.81,412.25,3.67,37.0,Open
19-02-2024 14:55,18.18,32.43,697.57,66.25,40.51,66.25,2.62,31.0,Open
19-02-2024 15:00,18.94,57.95,705.23,27.4,22.99,365.32,2.83,6.0,Open
19-02-2024 15:05,24.83,35.04,501.78,19.31,71.41,207.55,4.35,9.0,Closed
19-02-2024 15:10,18.71,62.89,920.79,27.95,63.78,173.93,0.11,41.0,Closed
19-02-2024 15:15,21.19,44.56,575.57,59.14,33.17,330.53,2.01,6.0,Open
19-02-2024 15:20,26.45,39.96,825.96,42.88,98.91,388.03,3.84,24.0,Closed
19-02-2024 15:25,18.23,46.39,773.2,21.29,84.85,363.04,3.33,48.0,Open
19-02-2024 15:30,26.14,35.98,570.9,26.37,85.3,321.11,1.04,4.0,Open
19-02-2024 15:35,20.82,63.96,952.7,16.49,96.81,293.18,4.21,45.0,Open
19-02-2024 15:40,19.18,36.67,690.89,57.32,76.95,146.32,0.26,23.0,Closed
19-02-2024 15:45,24.97,49.75,937.45,56.19,44.72,264.79,0.52,8.0,Closed
19-02-2024 15:50,24.29,36.48,546.99,65.93,65.48,488.04,0.41,45.0,Closed
19-02-2024 15:55,26.77,31.83,508.59,71.82,72.72,187.43,3.74,39.0,Open
19-02-2024 16:00,25.35,61.91,757.65,74.91,29.37,242.57,4.01,41.0,Open
19-02-2024 16:05,26.03,52.3,689.85,66.99,81.89,207.19,0.86,47.0,Open
19-02-2024 16:10,20.82,33.12,636.05,12.38,93.43,468.3,3.18,17.0,Open
19-02-2024 16:15,19.77,65.72,805.69,50.51,29.03,297.07,3.61,31.0,Open
19-02-2024 16:20,25.51,45.7,985.35,47.76,56.66,372.01,2.56,45.0,Closed
19-02-2024 16:25,26.07,47.04,595.24,66.99,33.81,296.62,4.9,41.0,Closed
19-02-2024 16:30,27.91,49.8,774.99,14.13,83.14,112.92,1.72,19.0,Open
19-02-2024 16:35,22.13,38.99,873.46,28.86,64.89,97.78,1.75,33.0,Closed
19-02-2024 16:40,21.72,52.03,574.27,74.59,21.89,139.58,1.21,5.0,Closed
19-02-2024 16:45,25.76,40.0,579.66,16.68,63.68,399.17,1.06,18.0,Open
19-02-2024 16:50,21.41,63.44,954.23,50.8,13.94,364.09,2.26,34.0,Open
19-02-2024 16:55,27.31,63.05,475.14,55.38,73.69,424.9,2.11,31.0,Open
19-02-2024 17:00,26.58,49.08,591.08,56.05,78.21,327.44,4.68,10.0,Open
19-02-2024 17:05,22.29,51.27,728.75,73.72,79.96,424.55,4.53,29.0,Closed
19-02-2024 17:10,25.51,69.71,701.16,31.12,62.69,346.15,0.8,45.0,Closed
19-02-2024 17:15,25.55,61.81,795.5,9.78,66.54,487.39,0.36,,Open
19-02-2024 17:20,19.03,32.52,463.79,15.6,28.89,56.36,2.96,15.0,Closed
19-02-2024 17:25,27.03,36.9,966.0,7.99,12.43,274.87,4.84,39.0,Open
19-02-2024 17:30,23.05,53.84,639.47,,15.67,381.52,2.02,4.0,Open
19-02-2024 17:35,,44.87,787.03,17.34,54.26,245.99,3.2,42.0,Open
19-02-2024 17:40,21.2,62.16,840.81,19.17,53.03,294.52,2.86,0.0,Closed
19-02-2024 17:45,26.96,55.64,808.15,,42.43,301.14,1.81,43.0,Closed
19-02-2024 17:50,21.89,69.63,836.3,31.53,39.18,78.06,1.22,15.0,Open
19-02-2024 17:55,18.11,30.52,728.88,28.48,86.31,242.88,3.74,21.0,Closed
19-02-2024 18:00,27.05,47.54,967.84,33.98,95.31,248.74,3.23,16.0,Open
19-02-2024 18:05,18.91,46.3,676.14,52.64,55.37,206.57,0.76,44.0,Open
19-02-2024 18:10,21.19,47.37,909.86,47.69,12.14,348.55,2.38,19.0,Closed
19-02-2024 18:15,27.5,65.41,542.06,51.19,37.56,250.39,0.35,39.0,Open
19-02-2024 18:20,27.51,46.24,879.06,42.26,89.77,345.67,0.1,12.0,Open
19-02-2024 18:25,23.73,61.85,777.92,57.66,82.0,278.1,4.46,42.0,Closed
19-02-2024 18:30,24.32,55.31,,14.33,85.32,413.94,2.69,0.0,Open
19-02-2024 18:35,22.48,49.51,778.66,57.88,47.58,174.53,3.96,44.0,Closed
19-02-2024 18:40,20.93,57.71,547.99,16.02,55.2,347.09,1.27,31.0,Closed
19-02-2024 18:45,21.29,39.16,435.42,48.33,39.72,256.04,0.22,38.0,Open
19-02-2024 18:50,24.73,35.69,816.72,68.36,87.49,203.91,2.58,22.0,Closed
19-02-2024 18:55,25.52,68.69,548.4,46.1,79.61,59.49,,10.0,Open
19-02-2024 19:00,25.92,45.66,948.07,55.04,44.45,199.48,4.94,16.0,Open
19-02-2024 19:05,25.9,42.15,980.84,31.26,13.87,389.87,1.14,44.0,Closed
19-02-2024 19:10,18.91,40.61,976.07,35.87,22.42,320.73,1.2,27.0,Open
19-02-2024 19:15,22.94,54.89,524.68,45.27,63.11,436.69,2.37,30.0,Open
19-02-2024 19:20,18.58,69.86,726.46,6.44,,396.87,1.75,18.0,Closed
19-02-2024 19:25,23.5,65.8,972.89,32.45,95.42,100.46,2.49,25.0,Closed
19-02-2024 19:30,22.42,46.02,401.36,46.78,83.26,404.03,1.37,41.0,Closed
19-02-2024 19:35,26.88,65.81,483.82,34.56,72.12,169.96,4.57,23.0,Open
19-02-2024 19:40,21.51,48.28,728.36,60.81,94.68,85.46,0.75,6.0,Open
19-02-2024 19:45,19.17,34.37,656.6,50.89,60.64,135.96,2.6,31.0,Open
19-02-2024 19:50,19.43,37.51,507.15,22.95,27.59,274.32,2.25,46.0,Open
19-02-2024 19:55,25.62,39.72,652.45,55.02,27.1,471.11,2.44,9.0,Closed
19-02-2024 20:00,24.18,66.71,470.07,55.96,58.15,122.49,3.14,46.0,Closed
19-02-2024 20:05,19.01,69.16,581.14,64.33,86.48,55.72,3.34,9.0,Open
19-02-2024 20:10,18.84,39.08,446.76,11.71,72.29,254.37,3.34,7.0,Closed
19-02-2024 20:15,25.01,46.12,655.13,55.94,69.15,470.66,3.9,45.0,Closed
19-02-2024 20:20,18.73,69.26,978.62,26.8,16.34,340.28,3.84,5.0,Closed
19-02-2024 20:25,26.22,,818.32,27.03,67.92,242.03,4.89,32.0,Closed
19-02-2024 20:30,25.06,47.71,601.9,44.88,24.09,,4.21,28.0,Closed
19-02-2024 20:35,18.81,48.11,918.39,,88.13,228.76,3.42,19.0,Open
19-02-2024 20:40,18.85,65.14,431.51,66.47,10.54,139.49,0.58,39.0,Closed
19-02-2024 20:45,27.87,31.17,499.45,10.93,52.99,419.14,2.41,34.0,Open
19-02-2024 20:50,21.74,67.23,491.82,40.98,36.68,472.05,2.35,5.0,Open
19-02-2024 20:55,21.71,33.57,734.64,59.56,91.66,440.08,1.97,38.0,Closed
19-02-2024 21:00,26.13,66.06,468.81,65.12,80.61,236.17,1.29,10.0,Open
19-02-2024 21:05,27.47,32.56,439.09,45.74,59.32,354.38,0.54,40.0,Closed
19-02-2024 21:10,27.86,68.76,971.29,40.01,48.07,111.92,0.35,30.0,Open
19-02-2024 21:15,25.53,30.34,975.3,14.52,53.95,261.98,0.32,0.0,Closed
19-02-2024 21:20,21.76,68.6,584.75,34.18,80.71,406.15,2.34,37.0,Closed
19-02-2024 21:25,18.84,,977.59,50.72,82.32,240.49,3.37,39.0,Open
19-02-2024 21:30,25.77,35.01,688.61,50.45,37.01,404.95,2.33,33.0,Open
19-02-2024 21:35,23.58,68.52,775.14,66.45,83.72,441.68,2.61,32.0,Open
19-02-2024 21:40,22.24,61.67,437.84,8.9,10.92,496.79,4.34,17.0,Open
19-02-2024 21:45,27.06,63.59,775.76,38.51,63.98,330.56,2.95,14.0,Open
19-02-2024 21:50,19.11,47.26,838.09,24.18,18.15,325.21,1.5,9.0,Closed
19-02-2024 21:55,22.93,33.21,779.73,17.13,60.11,141.24,2.4,26.0,Open
19-02-2024 22:00,18.11,35.96,850.56,39.76,44.76,185.05,2.18,3.0,Closed
19-02-2024 22:05,22.69,66.95,773.93,9.25,84.96,489.41,2.06,1.0,Closed
19-02-2024 22:10,18.56,,892.23,16.02,16.19,439.96,3.85,19.0,Closed
19-02-2024 22:15,19.19,60.23,845.37,49.54,76.21,244.53,0.27,29.0,
19-02-2024 22:20,19.18,57.61,926.11,71.83,18.77,77.8,3.66,46.0,Open
19-02-2024 22:25,24.49,48.95,875.74,,60.95,492.04,1.78,42.0,Closed
19-02-2024 22:30,25.46,64.42,828.92,63.18,63.57,297.3,2.15,20.0,Closed
19-02-2024 22:35,23.83,56.18,,7.16,96.61,445.72,4.05,27.0,Open
19-02-2024 22:40,27.62,59.59,811.03,53.75,54.68,177.48,1.68,15.0,Closed
19-02-2024 22:45,21.75,63.48,589.58,56.31,30.39,495.07,3.16,35.0,Closed
19-02-2024 22:50,20.86,38.91,549.02,17.65,57.81,171.64,3.29,46.0,Closed
19-02-2024 22:55,26.69,41.73,879.06,12.39,99.18,169.08,4.41,15.0,Closed
19-02-2024 23:00,20.24,60.22,955.37,15.34,24.16,322.03,4.55,8.0,Closed
19-02-2024 23:05,27.63,63.17,928.1,66.03,67.98,426.22,1.44,24.0,Open
19-02-2024 23:10,18.12,53.91,877.51,65.99,10.23,285.57,2.28,48.0,Open
19-02-2024 23:15,27.7,69.73,642.04,46.16,84.76,210.99,1.96,40.0,Closed
19-02-2024 23:20,18.43,65.12,647.02,66.94,58.47,101.1,1.8,16.0,Closed
19-02-2024 23:25,26.91,62.02,872.28,34.15,60.44,205.39,4.52,7.0,
19-02-2024 23:30,,39.81,700.6,52.66,37.53,149.39,3.75,47.0,Open
19-02-2024 23:35,27.93,43.32,926.9,40.71,12.76,320.41,1.59,23.0,Closed
19-02-2024 23:40,18.74,44.43,428.51,25.46,57.23,396.95,1.51,15.0,Open
19-02-2024 23:45,23.54,33.71,966.37,38.45,81.69,296.7,1.18,36.0,Closed
19-02-2024 23:50,27.69,59.26,873.7,51.81,,211.48,1.8,38.0,Open
19-02-2024 23:55,23.23,46.49,801.24,72.06,86.42,171.07,3.77,11.0,Closed
20-02-2024 00:00,24.29,54.84,558.97,64.21,38.79,226.6,4.68,,Closed
20-02-2024 00:05,24.96,58.38,989.08,43.5,25.39,484.63,3.39,5.0,Closed
20-02-2024 00:10,22.55,30.33,876.9,69.59,81.93,,0.82,,Open
20-02-2024 00:15,24.28,31.91,762.52,47.15,61.6,154.42,4.72,5.0,Open
20-02-2024 00:20,23.84,43.4,771.54,21.95,63.53,122.76,4.82,38.0,Open
20-02-2024 00:25,27.01,56.22,861.7,30.74,94.0,173.9,2.48,21.0,Open
20-02-2024 00:30,18.45,49.13,850.28,19.73,93.4,361.81,0.34,31.0,Closed
20-02-2024 00:35,20.81,67.56,666.3,16.17,76.48,77.21,2.43,14.0,Open
20-02-2024 00:40,27.5,40.28,485.6,47.64,80.79,346.39,4.73,16.0,Closed
20-02-2024 00:45,26.9,34.15,463.32,43.31,39.91,130.93,4.96,38.0,Open
20-02-2024 00:50,22.56,34.57,685.7,7.26,54.18,260.84,1.51,16.0,Closed
20-02-2024 00:55,24.2,39.0,576.81,38.52,40.62,236.64,1.44,8.0,Open
20-02-2024 01:00,20.77,39.45,454.94,62.15,68.83,310.87,3.4,11.0,Open
20-02-2024 01:05,19.88,45.16,715.6,18.13,,359.74,3.33,2.0,Closed
20-02-2024 01:10,22.64,52.56,947.97,14.87,21.95,197.41,0.41,6.0,Closed
20-02-2024 01:15,21.53,39.97,797.39,20.33,86.15,,1.73,24.0,Open
20-02-2024 01:20,23.84,50.61,487.21,69.19,,421.8,2.34,17.0,Open
20-02-2024 01:25,18.78,49.11,869.0,45.63,79.48,402.4,0.24,42.0,Closed
20-02-2024 01:30,27.74,42.36,522.96,20.59,42.48,474.29,4.76,25.0,Open
20-02-2024 01:35,27.86,47.36,708.97,38.86,18.66,56.17,1.58,11.0,Closed
20-02-2024 01:40,24.98,45.33,968.21,71.82,18.56,484.51,1.05,23.0,Closed
20-02-2024 01:45,23.36,68.0,850.85,32.13,65.68,105.77,3.67,33.0,Open
20-02-2024 01:50,21.1,32.75,892.37,29.24,62.91,102.8,1.62,45.0,Open
20-02-2024 01:55,26.14,60.68,698.74,49.01,98.52,276.96,1.39,43.0,Open
20-02-2024 02:00,24.85,42.38,999.72,47.87,55.97,69.5,3.31,31.0,Open
20-02-2024 02:05,19.63,37.42,538.0,64.45,65.26,202.25,2.02,28.0,Closed
20-02-2024 02:10,27.11,64.83,818.08,66.54,74.65,310.37,4.25,45.0,Closed
20-02-2024 02:15,26.23,48.78,935.24,45.61,15.33,401.1,3.88,44.0,Closed
20-02-2024 02:20,27.5,50.41,764.63,19.79,75.54,363.24,,42.0,Closed
20-02-2024 02:25,25.26,46.63,964.0,73.63,71.44,259.32,2.49,37.0,Closed
20-02-2024 02:30,24.13,46.18,968.28,36.99,69.83,306.09,3.82,18.0,Open
20-02-2024 02:35,22.18,57.71,924.9,69.45,14.26,164.44,2.97,47.0,Closed
20-02-2024 02:40,27.33,60.38,819.07,45.47,49.67,483.87,4.35,8.0,Open
20-02-2024 02:45,26.66,61.56,936.31,60.6,44.77,80.0,2.88,49.0,Closed
20-02-2024 02:50,18.45,51.01,528.7,67.77,12.77,439.35,4.39,30.0,Open
20-02-2024 02:55,18.26,58.08,785.84,18.55,57.86,451.72,0.95,24.0,Open
20-02-2024 03:00,21.76,61.1,562.24,57.19,,278.48,3.43,25.0,Open
20-02-2024 03:05,26.11,57.33,461.59,13.12,12.56,242.46,1.81,6.0,Closed
20-02-2024 03:10,27.87,37.75,838.92,47.29,90.74,357.61,2.84,19.0,Open
20-02-2024 03:15,19.5,58.47,547.45,56.24,34.28,150.34,0.82,30.0,Closed
20-02-2024 03:20,23.94,55.93,481.23,48.0,84.49,141.82,4.68,42.0,Closed
20-02-2024 03:25,21.81,33.85,733.35,60.15,42.1,461.75,1.6,41.0,Open
20-02-2024 03:30,27.7,55.85,470.46,43.75,97.11,56.53,2.59,25.0,Open
20-02-2024 03:35,26.42,65.0,735.65,70.51,17.71,444.48,0.68,17.0,Closed
20-02-2024 03:40,26.38,46.53,827.94,39.05,87.64,301.54,4.03,42.0,Open
20-02-2024 03:45,22.69,35.34,442.11,53.69,57.99,412.74,0.28,20.0,Open
20-02-2024 03:50,22.15,54.43,806.12,60.84,98.78,158.59,0.65,12.0,Open
20-02-2024 03:55,20.73,39.56,776.36,16.08,37.07,128.21,0.51,24.0,Closed
20-02-2024 04:00,18.56,51.8,507.45,7.4,52.98,318.21,3.76,8.0,Open
20-02-2024 04:05,26.65,56.77,818.62,51.94,61.29,346.74,1.53,7.0,Closed
20-02-2024 04:10,26.13,50.41,816.52,54.88,82.4,376.16,4.35,44.0,Closed
20-02-2024 04:15,28.0,42.34,672.0,72.95,81.77,183.7,,48.0,Open
20-02-2024 04:20,27.97,64.28,661.79,72.68,42.58,449.6,3.19,28.0,Closed
20-02-2024 04:25,23.55,35.44,652.61,25.83,65.2,283.93,3.75,46.0,Closed
20-02-2024 04:30,25.69,31.71,490.98,54.79,15.93,435.31,4.62,9.0,Open
20-02-2024 04:35,27.45,63.15,988.73,46.36,74.36,295.14,3.97,41.0,Open
20-02-2024 04:40,26.5,31.37,593.7,,89.77,128.82,3.57,16.0,Closed
20-02-2024 04:45,20.47,49.49,,15.96,91.97,229.58,2.33,17.0,Open
20-02-2024 04:50,22.51,51.51,606.37,38.55,22.83,475.66,3.61,2.0,Open
20-02-2024 04:55,19.29,43.53,841.92,40.28,30.8,460.88,0.88,14.0,Open
20-02-2024 05:00,27.54,41.03,951.31,43.68,15.72,433.96,4.27,49.0,Closed
20-02-2024 05:05,24.06,59.61,661.43,69.96,22.88,338.16,0.12,46.0,Open
20-02-2024 05:10,20.29,44.65,518.4,53.44,50.08,212.68,3.6,45.0,Closed
20-02-2024 05:15,24.72,34.95,586.02,39.74,23.42,257.96,3.21,,Closed
20-02-2024 05:20,24.18,48.53,640.58,52.49,33.11,393.07,1.41,31.0,Open
20-02-2024 05:25,21.58,59.05,568.52,36.27,25.31,,1.36,42.0,Closed
20-02-2024 05:30,19.14,42.32,748.14,46.02,19.83,386.61,4.23,22.0,Closed
20-02-2024 05:35,,35.28,912.35,12.11,33.17,133.55,0.77,26.0,Closed
20-02-2024 05:40,23.2,43.64,755.06,9.23,44.52,402.43,3.23,49.0,Open
20-02-2024 05:45,25.72,51.82,879.39,34.29,56.45,97.68,0.3,19.0,Open
20-02-2024 05:50,23.2,34.07,477.98,61.81,,138.09,3.13,17.0,Open
20-02-2024 05:55,26.52,39.38,764.8,73.78,90.55,181.23,4.0,,Closed
20-02-2024 06:00,23.52,68.83,473.88,10.05,34.97,180.74,4.66,46.0,Open
20-02-2024 06:05,23.61,38.17,954.19,66.02,84.94,437.67,3.05,24.0,Open
20-02-2024 06:10,26.77,32.54,,29.6,73.39,223.2,4.56,24.0,Open
20-02-2024 06:15,22.03,47.29,535.26,71.55,78.32,294.09,4.21,35.0,Closed
20-02-2024 06:20,19.34,32.95,792.97,63.44,56.49,363.83,1.42,12.0,Open
20-02-2024 06:25,18.29,30.54,516.81,60.78,13.17,399.63,4.66,43.0,Closed
20-02-2024 06:30,25.55,30.62,787.84,59.38,29.24,266.73,2.08,40.0,Open
20-02-2024 06:35,24.2,41.86,579.82,46.29,83.75,477.36,0.63,26.0,Closed
20-02-2024 06:40,25.04,32.95,906.71,16.11,77.75,428.97,4.76,24.0,Closed
20-02-2024 06:45,20.13,37.72,747.26,40.32,11.94,328.92,3.09,6.0,
20-02-2024 06:50,19.36,55.93,479.6,58.62,79.84,403.36,3.22,48.0,
20-02-2024 06:55,18.15,41.53,642.44,70.46,88.66,123.78,0.98,10.0,Open
20-02-2024 07:00,,53.02,707.14,53.35,70.59,136.4,0.48,32.0,Closed
20-02-2024 07:05,23.9,46.45,921.91,30.04,61.58,249.39,2.22,16.0,Closed
20-02-2024 07:10,21.92,65.39,869.74,,46.91,258.95,0.58,11.0,Closed
20-02-2024 07:15,22.37,57.86,685.06,62.21,53.94,494.47,1.48,14.0,Open
20-02-2024 07:20,27.04,64.1,427.53,19.08,55.71,327.53,4.94,1.0,Open
20-02-2024 07:25,21.48,50.76,470.75,30.4,43.13,113.47,2.02,27.0,Open
20-02-2024 07:30,23.14,61.25,695.71,61.56,22.29,107.95,2.2,39.0,Open
20-02-2024 07:35,25.84,54.62,706.94,59.24,68.65,485.6,2.04,15.0,Open
20-02-2024 07:40,21.97,59.76,515.61,45.26,28.06,67.98,2.61,42.0,Closed
20-02-2024 07:45,24.22,57.38,497.26,48.88,98.34,399.41,1.88,47.0,Open
20-02-2024 07:50,26.62,42.02,509.45,31.49,61.93,365.27,1.45,3.0,Open
20-02-2024 07:55,27.5,35.02,410.37,13.71,30.11,163.24,,49.0,Closed
20-02-2024 08:00,19.47,62.26,764.21,60.98,79.12,186.43,2.16,25.0,Open
20-02-2024 08:05,27.27,33.09,531.97,46.39,14.67,302.07,1.42,30.0,Closed
20-02-2024 08:10,22.92,54.21,585.41,49.88,71.27,218.21,3.3,19.0,Closed
20-02-2024 08:15,20.58,69.55,481.54,59.34,23.86,437.74,4.73,46.0,Closed
20-02-2024 08:20,22.59,37.31,618.82,73.26,77.53,78.64,4.48,24.0,Open
20-02-2024 08:25,27.8,59.74,464.96,19.03,47.46,167.58,2.14,30.0,Closed
20-02-2024 08:30,22.93,68.13,661.86,69.46,51.23,129.64,3.5,15.0,Closed
20-02-2024 08:35,21.29,49.82,655.1,11.88,77.47,415.2,3.96,26.0,Open
20-02-2024 08:40,24.33,52.92,985.76,71.39,39.45,455.11,3.99,27.0,Closed
20-02-2024 08:45,20.4,44.71,594.05,20.27,84.47,429.23,3.38,45.0,Closed
20-02-2024 08:50,18.76,47.67,705.03,16.64,22.18,380.16,2.25,22.0,Open
20-02-2024 08:55,19.29,55.2,609.12,31.9,16.54,128.45,1.8,43.0,Closed
20-02-2024 09:00,19.28,64.86,751.26,52.57,20.2,352.92,4.05,25.0,Open
20-02-2024 09:05,19.52,68.09,843.7,74.83,77.23,250.99,1.41,36.0,Open
20-02-2024 09:10,19.39,51.73,539.73,28.09,50.55,94.39,4.59,0.0,Open
20-02-2024 09:15,24.41,61.29,941.71,5.74,25.29,162.84,4.63,48.0,Closed
20-02-2024 09:20,19.82,,916.83,41.93,14.81,236.76,0.69,30.0,Closed
20-02-2024 09:25,21.46,39.88,891.67,40.12,15.28,93.43,,22.0,Open
20-02-2024 09:30,26.97,48.47,523.02,27.03,67.45,360.29,0.49,17.0,Closed
20-02-2024 09:35,22.74,57.34,630.99,42.19,40.88,306.53,0.59,11.0,Closed
20-02-2024 09:40,24.68,35.16,970.78,71.16,56.68,220.13,3.41,33.0,Open
20-02-2024 09:45,19.72,65.36,403.02,8.28,67.45,168.56,1.48,20.0,Closed
20-02-2024 09:50,19.92,46.1,552.33,54.14,41.19,383.46,2.23,47.0,Closed
20-02-2024 09:55,18.41,48.14,415.58,17.46,29.09,314.3,4.32,39.0,Closed
20-02-2024 10:00,19.69,64.79,623.96,70.59,68.1,495.29,2.45,20.0,Closed
20-02-2024 10:05,20.79,36.89,778.62,26.08,14.48,238.52,4.11,20.0,Open
20-02-2024 10:10,19.77,31.42,485.75,13.95,35.48,230.47,3.79,42.0,Open
20-02-2024 10:15,18.89,41.44,922.46,42.37,44.57,83.73,3.7,19.0,Closed
20-02-2024 10:20,19.21,36.01,701.94,,62.2,341.03,0.51,8.0,Closed
